scope,cancer,endpoint,repeat,fold,seed,n_total,n_train,n_validation,n_test,class_1_train,class_1_validation,class_1_test,patient_overlap_train_test,feature_candidates,features_selected,feature_selection,patient_overlap_train_validation,patient_overlap_validation_test,class_0_train,class_0_validation,class_0_test,bundle_path,bundle_size_bytes,bundle_sha256,selected_modality_counts
pooled,ALL,os_3yr,4,4,42,1645,1052,264,329,420,111,145,0,95611,100,variance ranking fitted on training rows only,0,0,632,153,184,folds/pooled/os_3yr/ALL/repeat_04/fold_04.tar.zst,967063,c5c626834cdbd9c44c4f0a4684914350a14831ee6fb59d87b58a239cd8bd37ea,"{""methylation_gene"": 73, ""rnaseq_gene"": 27}"
pooled,ALL,os_5yr,0,0,42,1168,747,187,234,460,125,141,0,203157,100,variance ranking fitted on training rows only,0,0,287,62,93,folds/pooled/os_5yr/ALL/repeat_00/fold_00.tar.zst,612106,a3a06e425163da21ec82c18d4a5134aba99025255c3a989c622ef6f109648e4f,"{""cnv_log2"": 2, ""methylation_gene"": 59, ""rnaseq_gene"": 39}"
pooled,ALL,os_5yr,0,1,42,1168,747,187,234,473,110,143,0,203157,100,variance ranking fitted on training rows only,0,0,274,77,91,folds/pooled/os_5yr/ALL/repeat_00/fold_01.tar.zst,368927,f0890921e9e5d6f6bb79ed4a3977a275480528c31f64f48e53628506f79612b8,"{""methylation_gene"": 30, ""rnaseq_gene"": 70}"
pooled,ALL,os_5yr,0,2,42,1168,748,187,233,465,115,146,0,203157,100,variance ranking fitted on training rows only,0,0,283,72,87,folds/pooled/os_5yr/ALL/repeat_00/fold_02.tar.zst,413351,fa2f1265550088fab09e6f3f9f195d3d08c625dc256d71d53adc5eb34c86119b,"{""methylation_gene"": 36, ""rnaseq_gene"": 64}"
pooled,ALL,os_5yr,0,3,42,1168,747,187,234,466,110,150,0,203157,100,variance ranking fitted on training rows only,0,0,281,77,84,folds/pooled/os_5yr/ALL/repeat_00/fold_03.tar.zst,384359,618ede58b9a4b93ffdd05ec6258cea7b4f70f115ef4f991a7011c64e45302609,"{""methylation_gene"": 33, ""rnaseq_gene"": 67}"
pooled,ALL,os_5yr,0,4,42,1168,748,187,233,468,112,146,0,203157,100,variance ranking fitted on training rows only,0,0,280,75,87,folds/pooled/os_5yr/ALL/repeat_00/fold_04.tar.zst,362740,a481d6c4b03aa5b49953a8d6109856d38ebcb4ffb49b9c9d11007a7ddca974d6,"{""cnv_log2"": 1, ""methylation_gene"": 29, ""rnaseq_gene"": 70}"
pooled,ALL,os_5yr,1,0,42,1168,747,187,234,463,116,147,0,203157,100,variance ranking fitted on training rows only,0,0,284,71,87,folds/pooled/os_5yr/ALL/repeat_01/fold_00.tar.zst,610999,fb301a6f4e1ee7430679c24cdbfd89c2305be36a33293b88300c75604e2e86ea,"{""cnv_log2"": 2, ""methylation_gene"": 60, ""rnaseq_gene"": 38}"
pooled,ALL,os_5yr,1,1,42,1168,747,187,234,467,121,138,0,203157,100,variance ranking fitted on training rows only,0,0,280,66,96,folds/pooled/os_5yr/ALL/repeat_01/fold_01.tar.zst,312487,36c21e56698f300efa56c0c7c665217a4a94eae1aa51fff360d345edaa04d1c8,"{""methylation_gene"": 23, ""rnaseq_gene"": 77}"
pooled,ALL,os_5yr,1,2,42,1168,748,187,233,460,120,146,0,203157,100,variance ranking fitted on training rows only,0,0,288,67,87,folds/pooled/os_5yr/ALL/repeat_01/fold_02.tar.zst,384418,b9739159df34cf8045cad3b9210c0cdb8a617c6c20124c0ed1b880ad8d15c0fa,"{""methylation_gene"": 33, ""rnaseq_gene"": 67}"
pooled,ALL,os_5yr,1,3,42,1168,747,187,234,451,124,151,0,203157,100,variance ranking fitted on training rows only,0,0,296,63,83,folds/pooled/os_5yr/ALL/repeat_01/fold_03.tar.zst,424002,6a51d2549ce1d46215c9773cb07b863f257f0185c8818f36a53a0cd69cdb1a49,"{""methylation_gene"": 38, ""rnaseq_gene"": 62}"
pooled,ALL,os_5yr,1,4,42,1168,748,187,233,467,115,144,0,203157,100,variance ranking fitted on training rows only,0,0,281,72,89,folds/pooled/os_5yr/ALL/repeat_01/fold_04.tar.zst,336078,bb72e78d9f7d5ffe804b8b9475caf85c43964315b85f33c615e18778a22c5f79,"{""methylation_gene"": 27, ""rnaseq_gene"": 73}"
pooled,ALL,os_5yr,2,0,42,1168,747,187,234,471,120,135,0,203157,100,variance ranking fitted on training rows only,0,0,276,67,99,folds/pooled/os_5yr/ALL/repeat_02/fold_00.tar.zst,519934,95f8cf23a476194a06ff0abf76c321ce692d119a7d2ecafb2564b5a0ea51c8b1,"{""cnv_log2"": 4, ""methylation_gene"": 46, ""rnaseq_gene"": 50}"
pooled,ALL,os_5yr,2,1,42,1168,747,187,234,460,117,149,0,203157,100,variance ranking fitted on training rows only,0,0,287,70,85,folds/pooled/os_5yr/ALL/repeat_02/fold_01.tar.zst,338087,2a4f6ecbf76034d9a6831a9be80123e5313030cd2621851479585d03daa6ae0b,"{""methylation_gene"": 26, ""rnaseq_gene"": 74}"
pooled,ALL,os_5yr,2,2,42,1168,747,187,234,460,116,150,0,203157,100,variance ranking fitted on training rows only,0,0,287,71,84,folds/pooled/os_5yr/ALL/repeat_02/fold_02.tar.zst,417566,f73d5e2928e264434df82889fa43e20c8c9eb17aca9d8ff6b09ca504687980cb,"{""methylation_gene"": 37, ""rnaseq_gene"": 63}"
pooled,ALL,os_5yr,2,3,42,1168,748,187,233,465,115,146,0,203157,100,variance ranking fitted on training rows only,0,0,283,72,87,folds/pooled/os_5yr/ALL/repeat_02/fold_03.tar.zst,397981,d884112aa7cee1e4c268f3a84c0e63ac9cd54a5f60d13c782dd0d09443a70403,"{""methylation_gene"": 35, ""rnaseq_gene"": 65}"
pooled,ALL,os_5yr,2,4,42,1168,748,187,233,463,117,146,0,203157,100,variance ranking fitted on training rows only,0,0,285,70,87,folds/pooled/os_5yr/ALL/repeat_02/fold_04.tar.zst,345781,3896c9b9b8ce5d2e42781990dba672acc7d65fbd5e8b905046072a87d2691e47,"{""methylation_gene"": 28, ""rnaseq_gene"": 72}"
pooled,ALL,os_5yr,3,0,42,1168,747,187,234,462,122,142,0,203157,100,variance ranking fitted on training rows only,0,0,285,65,92,folds/pooled/os_5yr/ALL/repeat_03/fold_00.tar.zst,390287,0c1909127c4220ba59f97d58b14fb9949baa08904523452055297d3a695d8baf,"{""methylation_gene"": 34, ""rnaseq_gene"": 66}"
pooled,ALL,os_5yr,3,1,42,1168,747,187,234,465,121,140,0,203157,100,variance ranking fitted on training rows only,0,0,282,66,94,folds/pooled/os_5yr/ALL/repeat_03/fold_01.tar.zst,363235,495684280a24db18ae80316dd898bd58f53b3c4842247480688b6227d17c7b9b,"{""cnv_log2"": 4, ""methylation_gene"": 26, ""rnaseq_gene"": 70}"
pooled,ALL,os_5yr,3,2,42,1168,747,187,234,463,111,152,0,203157,100,variance ranking fitted on training rows only,0,0,284,76,82,folds/pooled/os_5yr/ALL/repeat_03/fold_02.tar.zst,519334,18eca64996a715800f87437730d45191504470114a8afba844a6a11249c6a02d,"{""methylation_gene"": 49, ""rnaseq_gene"": 51}"
pooled,ALL,os_5yr,3,3,42,1168,748,187,233,453,123,150,0,203157,100,variance ranking fitted on training rows only,0,0,295,64,83,folds/pooled/os_5yr/ALL/repeat_03/fold_03.tar.zst,483738,2e10ea3b6527a9045c47d39f8884dea89bf40ad3fbcebfb95017f0805fcc813f,"{""methylation_gene"": 45, ""rnaseq_gene"": 55}"
pooled,ALL,os_5yr,3,4,42,1168,748,187,233,464,120,142,0,203157,100,variance ranking fitted on training rows only,0,0,284,67,91,folds/pooled/os_5yr/ALL/repeat_03/fold_04.tar.zst,493182,74dcc7db43d62e9ab86c5838b0b43481ae65593080c511c24aebff52bc62ffea,"{""methylation_gene"": 47, ""rnaseq_gene"": 53}"
pooled,ALL,os_5yr,4,0,42,1168,747,187,234,459,123,144,0,203157,100,variance ranking fitted on training rows only,0,0,288,64,90,folds/pooled/os_5yr/ALL/repeat_04/fold_00.tar.zst,541231,3e4b2ddcfd679bc1ed8d1e6683c459132bb9e8cee171e13858066aa1ea77d866,"{""cnv_log2"": 2, ""methylation_gene"": 51, ""rnaseq_gene"": 47}"
pooled,ALL,os_5yr,4,1,42,1168,747,187,234,471,116,139,0,203157,100,variance ranking fitted on training rows only,0,0,276,71,95,folds/pooled/os_5yr/ALL/repeat_04/fold_01.tar.zst,349986,7a30b567aa777fabf81756843198dcd386d983e375e908af7ca6a84522ae51fc,"{""methylation_gene"": 28, ""rnaseq_gene"": 72}"
pooled,ALL,os_5yr,4,2,42,1168,748,187,233,460,114,152,0,203157,100,variance ranking fitted on training rows only,0,0,288,73,81,folds/pooled/os_5yr/ALL/repeat_04/fold_02.tar.zst,450890,62034d633132b83d0720495f9d163b0488fccd8f8a8c419ced29faef0b4ff4e2,"{""methylation_gene"": 41, ""rnaseq_gene"": 59}"
pooled,ALL,os_5yr,4,3,42,1168,747,187,234,457,117,152,0,203157,100,variance ranking fitted on training rows only,0,0,290,70,82,folds/pooled/os_5yr/ALL/repeat_04/fold_03.tar.zst,321899,94e6111f4e7a89eee694f3842a04ba9ba355a490cc5547adf40cf16981b4323c,"{""methylation_gene"": 25, ""rnaseq_gene"": 75}"
pooled,ALL,os_5yr,4,4,42,1168,748,187,233,465,122,139,0,203157,100,variance ranking fitted on training rows only,0,0,283,65,94,folds/pooled/os_5yr/ALL/repeat_04/fold_04.tar.zst,415275,8e6f9064cd7d0428c13792e6d4686869ed8ebf09fb1333d19132adad0d47ed55,"{""methylation_gene"": 37, ""rnaseq_gene"": 63}"
